Underlying,Call TSL,Put TSL,Total Return,2021 Return,2022 Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
NIFTY,130,80,-8.68,0.98,9.39,-22.74,3.69,-3.15,3.41,8,4,-11.66,5.79,1.04,-1.08,-0.06,66,72,25,21
NIFTY,130,90,-6.17,3.46,7.77,-21.3,3.9,-3.06,3.21,7,4,-11.67,3.85,0.96,-0.99,-0.04,67,71,26,20
NIFTY,140,100,-7.21,2.23,5.08,-17.37,2.86,-3.34,3.08,6,5,-8.8,5.1,0.89,-0.99,-0.05,69,69,26,20
NIFTY,140,110,-6.35,1.81,2.16,-11.94,1.63,-3.25,2.97,4,5,-4.93,4.41,0.9,-0.94,-0.05,67,71,25,21
NIFTY,140,120,-5.69,4.07,2.6,-11.81,-0.55,-3.32,2.76,5,7,-5.02,3.87,0.83,-0.91,-0.04,69,69,26,20
NIFTY,140,130,-6.11,4.27,2.61,-10.74,-2.26,-2.18,2.67,7,7,-4.23,3.42,0.81,-0.9,-0.04,69,69,23,23
NIFTY,140,140,-9.13,2.93,1.82,-10.88,-3.0,-2.22,2.55,8,7,-4.33,4.21,0.76,-0.94,-0.07,71,67,24,22
NIFTY,140,150,-7.87,1.78,1.69,-8.77,-2.56,-2.29,2.38,3,7,-3.25,3.91,0.73,-0.94,-0.06,73,65,24,22
NIFTY,140,160,-10.1,0.87,1.59,-9.51,-3.05,-2.76,2.24,4,7,-3.26,4.53,0.75,-0.95,-0.07,71,67,22,24
NIFTY,140,170,-14.12,-0.44,-0.78,-9.08,-3.82,-2.86,2.12,4,7,-3.36,4.56,0.7,-1.01,-0.1,73,65,22,24
NIFTY,140,180,-14.45,0.8,-2.52,-9.49,-3.24,-2.88,2.06,4,7,-3.79,5.38,0.7,-0.98,-0.1,72,66,20,26
NIFTY,140,190,-10.68,-0.38,-2.65,-7.53,-0.12,-2.93,1.86,4,7,-3.88,6.18,0.69,-0.89,-0.08,71,67,18,28
NIFTY,140,200,-13.9,-2.47,-3.92,-7.28,-0.24,-3.05,1.97,4,7,-4.46,7.35,0.71,-0.93,-0.1,70,68,18,28
NIFTY,140,210,-11.71,-2.54,-3.21,-6.49,0.53,-3.16,2.25,4,8,-4.85,7.5,0.71,-0.93,-0.08,71,67,21,25
