Underlying,Call TSL,Put TSL,Total Return,2023 Return,2024 Return,Max Drawdown %,Max Profit %,Consecutive Drawdown in Number,Consecutive Profit in Number,Consecutive Drawdown in %,Consecutive Profit iin %,Win Avg,Loss Avg,Total Avg,Win Count,Loss Count,No of Positive Months,No of Negative Months
FINNIFTY,60,60,28.83,17.6,11.22,-3.9,5.18,5,6,-3.9,5.36,1.42,-0.8,0.38,40,35,13,5
FINNIFTY,60,70,31.96,18.64,13.32,-2.33,5.4,5,5,-3.04,5.32,1.37,-0.78,0.43,42,33,15,3
FINNIFTY,60,80,31.76,17.5,14.26,-2.33,5.01,6,4,-3.44,5.04,1.43,-0.79,0.42,41,34,14,4
FINNIFTY,60,90,33.15,17.47,15.68,-1.72,5.01,6,4,-3.79,6.0,1.53,-0.74,0.44,39,36,14,4
FINNIFTY,70,100,35.52,18.57,16.95,-2.01,4.86,6,4,-4.93,5.72,1.62,-0.77,0.47,39,36,15,3
FINNIFTY,70,110,36.51,18.32,18.2,-2.21,4.85,6,4,-5.89,7.51,1.63,-0.89,0.49,41,34,13,5
FINNIFTY,70,120,35.86,18.37,17.49,-2.05,4.85,6,4,-6.66,7.51,1.7,-0.92,0.48,40,35,14,4
FINNIFTY,70,130,41.52,21.96,19.56,-2.08,4.8,6,4,-7.53,7.59,1.65,-1.0,0.55,44,31,14,4
FINNIFTY,70,140,45.1,23.17,21.92,-2.22,4.8,6,4,-7.72,7.59,1.77,-0.97,0.6,43,32,14,4
FINNIFTY,70,150,42.57,21.56,21.01,-2.22,4.8,6,5,-8.01,7.59,1.82,-1.03,0.57,42,33,14,4
FINNIFTY,70,160,43.38,21.53,21.86,-2.48,4.8,6,5,-8.52,11.4,1.83,-1.1,0.58,43,32,14,4
FINNIFTY,70,170,42.26,21.22,21.04,-3.01,4.8,6,5,-8.54,11.38,1.87,-1.1,0.56,42,33,13,5
FINNIFTY,70,180,46.27,24.25,22.02,-3.25,4.8,6,5,-7.61,11.06,1.86,-1.15,0.62,44,31,13,5
FINNIFTY,70,190,46.57,24.55,22.02,-3.25,4.8,6,5,-8.15,11.21,1.85,-1.22,0.62,45,30,13,5
FINNIFTY,70,200,45.54,24.24,21.3,-3.45,4.8,6,5,-8.54,11.65,1.91,-1.25,0.61,44,31,13,5
FINNIFTY,70,50,29.0,20.66,8.33,-3.9,4.16,5,6,-3.9,6.46,1.41,-0.92,0.39,42,33,14,4
FINNIFTY,70,60,30.67,19.27,11.4,-3.9,5.18,5,6,-3.92,6.43,1.46,-0.93,0.41,42,33,14,4
FINNIFTY,70,70,33.8,20.31,13.5,-2.33,5.4,5,5,-3.84,6.19,1.45,-0.89,0.45,43,32,15,3
FINNIFTY,70,80,33.61,19.17,14.44,-2.33,5.01,6,4,-4.24,5.86,1.47,-0.93,0.45,43,32,15,3
FINNIFTY,70,90,35.0,19.14,15.86,-1.98,5.01,6,4,-4.6,6.24,1.57,-0.86,0.47,41,34,15,3
FINNIFTY,80,100,41.92,24.49,17.43,-1.67,4.86,5,4,-4.75,6.41,1.58,-0.81,0.56,43,32,16,2
FINNIFTY,80,110,42.92,24.23,18.68,-2.21,4.85,5,4,-5.59,6.99,1.62,-0.92,0.57,44,31,16,2
FINNIFTY,80,120,42.26,24.28,17.98,-2.03,4.85,5,4,-6.31,6.99,1.64,-0.96,0.56,44,31,16,2
FINNIFTY,80,130,47.93,27.88,20.05,-1.89,4.8,5,5,-6.78,8.5,1.65,-0.97,0.64,46,29,16,2
FINNIFTY,80,140,51.5,29.09,22.41,-1.97,4.8,5,4,-7.0,8.39,1.73,-0.97,0.69,46,29,15,3
FINNIFTY,80,150,48.97,27.47,21.5,-2.09,4.8,5,5,-7.1,7.98,1.72,-1.04,0.65,46,29,14,4
FINNIFTY,80,160,49.79,27.45,22.34,-2.09,4.8,5,5,-7.63,10.88,1.73,-1.12,0.66,47,28,13,5
FINNIFTY,80,170,48.66,27.14,21.52,-2.26,4.8,5,5,-7.41,10.86,1.75,-1.1,0.65,46,29,14,4
FINNIFTY,80,180,52.68,30.17,22.51,-2.26,4.8,5,6,-6.48,10.54,1.74,-1.14,0.7,48,27,14,4
FINNIFTY,80,190,52.98,30.47,22.51,-2.3,4.8,5,6,-6.9,10.68,1.84,-1.08,0.71,46,29,14,4
FINNIFTY,80,200,51.94,30.16,21.78,-2.51,4.8,6,6,-7.19,11.13,1.91,-1.13,0.69,45,30,14,4
FINNIFTY,80,50,35.4,26.58,8.82,-3.9,4.03,4,6,-4.2,7.17,1.46,-1.01,0.47,45,30,14,4
FINNIFTY,80,60,37.08,25.19,11.89,-3.9,5.18,4,6,-4.22,7.14,1.5,-1.01,0.49,45,30,15,3
FINNIFTY,80,70,40.21,26.22,13.98,-2.33,5.4,4,5,-4.07,6.93,1.47,-0.94,0.54,46,29,15,3
FINNIFTY,80,80,40.01,25.08,14.93,-2.33,5.01,5,4,-4.34,7.34,1.57,-0.94,0.53,44,31,15,3
FINNIFTY,80,90,41.41,25.06,16.35,-2.2,5.01,5,4,-4.47,7.23,1.63,-0.9,0.55,43,32,16,2
FINNIFTY,90,100,45.43,26.76,18.67,-1.83,4.86,5,4,-5.47,7.29,1.86,-0.83,0.61,40,35,16,2
FINNIFTY,90,110,46.43,26.5,19.92,-2.21,4.85,5,4,-6.31,7.37,1.91,-0.93,0.62,41,34,16,2
FINNIFTY,90,120,45.77,26.55,19.21,-2.03,4.85,5,4,-7.03,7.41,1.92,-0.97,0.61,41,34,16,2
FINNIFTY,90,130,51.43,30.15,21.28,-1.92,4.8,5,4,-7.5,8.89,1.92,-0.97,0.69,43,32,15,3
FINNIFTY,90,140,55.01,31.36,23.65,-2.06,4.8,5,4,-7.72,8.79,1.86,-1.05,0.73,46,29,14,4
FINNIFTY,90,150,52.48,29.74,22.74,-2.3,4.8,5,5,-7.82,8.41,1.84,-1.11,0.7,46,29,14,4
FINNIFTY,90,160,53.3,29.72,23.58,-2.3,4.8,5,4,-8.35,8.41,1.92,-1.11,0.71,45,30,14,4
FINNIFTY,90,170,52.17,29.41,22.76,-2.26,4.8,5,4,-8.13,8.44,1.91,-1.12,0.7,45,30,13,5
FINNIFTY,90,180,56.18,32.44,23.75,-2.26,4.8,5,6,-7.2,11.07,1.93,-1.13,0.75,46,29,14,4
FINNIFTY,90,190,56.48,32.74,23.75,-2.29,4.8,5,6,-7.62,11.07,2.04,-1.08,0.75,44,31,14,4
FINNIFTY,90,200,55.45,32.43,23.02,-2.46,4.8,5,6,-7.78,11.09,2.02,-1.19,0.74,45,30,14,4
FINNIFTY,90,50,38.91,28.85,10.06,-3.9,4.23,4,6,-4.93,8.26,1.63,-1.06,0.52,44,31,14,4
FINNIFTY,90,60,40.59,27.46,13.13,-3.9,5.18,4,6,-4.96,8.11,1.63,-1.09,0.54,45,30,14,4
FINNIFTY,90,70,43.72,28.49,15.22,-2.33,5.4,4,6,-4.8,7.68,1.67,-0.96,0.58,44,31,15,3
FINNIFTY,90,80,43.52,27.35,16.16,-2.33,5.01,5,4,-5.06,7.68,1.78,-0.95,0.58,42,33,15,3
FINNIFTY,90,90,44.91,27.33,17.58,-2.32,5.01,5,4,-5.19,7.54,1.86,-0.92,0.6,41,34,16,2
